TIME,PLANT,MACHINE,COMPONENT,MODEL,HEALTHSCORE,Actual_Value,UNITS,Caution,Acknowledge,Note
18/4/2025 12:00,GSP2,786-CX-02R,POWER TURBINE,TV354Y ( PT B4Y ) x L 786CX02R,0,6.50348,umpp,0.0,24/4/2025 8:08,to be retrain
18/4/2025 12:00,GSP6,3607-CX-001,LUBE OIL SYSTEM,LI570 ( OIL RESEVOIR LVL ) x L 3607CX001,60,44.0549,%,0.0,23/4/2025 16:36,decreasing trend but marginal
18/4/2025 12:00,ESP,3206-C-001,GEARBOX,XIY571 ( VSG CPL   SLEEVE-Y VIB ) x L 3206CX001,74,61.0621,MICROM,0.0,23/4/2025 16:46,normal
18/4/2025 12:00,ESP,3225-X-003,POWER TURBINE,IPG9A63QMJBA2 ( PT Seal Air Atmospheric dP 2 ) x L 3225X003,63,402.632,mmWC  ,0.0,,
18/4/2025 12:00,GSP6,3606-CX-001B,COMPRESSOR,PI009 ( 1st Stage Discharge Press ) x L 3606CX001B,0,23.0,BAR,0.0,,
18/4/2025 12:00,GSP5,3501-2-P-002M,SEAL SYSTEM,PIA101 ( 3501-2 X01  TURB. INTENS ) x L 3501-2P02,0,10.6479,BAR,0.0,,
18/4/2025 12:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B6 ( GG EXHAUST TEMP 6B ) x L 3606CX001A,0,657.0,DEGC,0.0,,
18/4/2025 12:00,GSP6,3625-X-001,GEAR BOX,XIK002 ( G.B. LSS Keyphasor 2 ) x L 3625-X-001,0,0.0,RPM,0.0,,
18/4/2025 12:00,ESP,3206-C-001,GEARBOX,XIX571 ( VSG CPL   SLEEVE-X VIB ) x L 3206CX001,46,63.2429,MICROM,0.0,23/4/2025 16:47,normal
18/4/2025 12:00,GSP6,3606-CX-001A,GAS TURBINE,TIA016A ( GG 05 Module Temp A ) x L 3606CX001A,65,393.001,DEGC,0.0,23/4/2025 16:40,ปรึกษาทีม Engineer เพื่อ Retraining
18/4/2025 12:00,GSP2,786-CX-02R,GAS TURBINE,G353X ( POWER TURBINE SPEED ) x L 786CX02R,62,9536.800232,RPM,0.0,,
18/4/2025 12:00,ESP,3225-X-001A,POWER TURBINE,63QMJBA1 ( PT Seal Air Atmos dP 1 ) x L 3225X001A,69,238.434,BAR,0.0,23/4/2025 16:44,to be followed up
18/4/2025 12:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B14 ( GG EXHAUST TEMP 14B ) x L 3606CX001A,69,666.0,DEGC,0.0,,
18/4/2025 12:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B2 ( GG EXHAUST TEMP 2B ) x L 3606CX001A,50,710.0,DEGC,0.0,,
18/4/2025 12:00,GSP4,2101-CX-001,LUBE OIL,2101LI02 (LUBE OIL REVSERVOIR LEV),3,14.2001,%,0.0,,
18/4/2025 12:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A6 ( GG EXHAUST TEMP 6A ) x L 3606CX001A,0,656.0,DEGC,0.0,,
18/4/2025 12:00,GSP6,3625-X-001,GG LUBE OIL,PDI003 ( GG Hydraulic Filter dP ) x L 3625X001,0,1.4,BARG,0.0,,
18/4/2025 12:00,GSP6,3606-CX-001A,GAS TURBINE,TIA016B ( GG 05 Module Temp B ) x L 3606CX001A,53,394.001,DEGC,0.0,23/4/2025 16:40,ปรึกษาทีม Engineer เพื่อ Retraining
18/4/2025 12:00,GSP5,3525-X-001B,AIR SYSTEM,PDIA043 ( INLET FILER DP (VOTED) ) x L 3525X001B,70,65.2718,MMH2O,0.0,23/4/2025 16:28,MIA issued
18/4/2025 12:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B17 ( GG EXHAUST TEMP 17B ) x L 3606CX001A,71,732.125,DEGC,0.0,,
18/4/2025 12:00,GSP4,2106-CX-001,EXPANDER,2106VXI001 (HI SPD DRV BRG VIBR),0,8.9008,UM,0.0,,
18/4/2025 12:00,GPPP,5560-CX-001C,LUBE OIL SYSTEM,PIA001B ( Main L.O.   HDR Press.B ) x L 5560CX001C,16,2.0,barg,0.0,,
18/4/2025 12:00,GSP6,3606-CX-001A,GG LUBE OIL,TIA018B( GG LUBE OIL TANK TEMP B ) L 3606CX001A,79,69.8748,DEGC,0.0,23/4/2025 16:33,normal
18/4/2025 12:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B3 ( GG EXHAUST TEMP 3B ) x L 3606CX001A,24,656.0,DEGC,0.0,,
18/4/2025 12:00,GSP3,3307C01,SEAL GAS,FI502B ( 2ND S.G. LEAK FLOW(DE) ) x L 3307C01,0,0.0,NM3/H,0.0,24/4/2025 8:08,to be retrain
18/4/2025 12:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A2 ( GG EXHAUST TEMP 2A ) x L 3606CX001A,30,708.0,DEGC,0.0,,
18/4/2025 12:00,GSP6,3607-CX-001,SEAL SYSTEM,FI547 ( SEAL VENT (FE) FLOW ) x L 3607CX001,0,0.302688,KM3/H,0.0,,
18/4/2025 12:00,GSP6,3625-X-001,MAIN LUBE OIL,PIA033 ( Main L.O. AC Gen DE ) x L 3625-X-001,0,-1390.2,BAR,0.0,,
18/4/2025 12:00,GSP2,786-CX-02R,GAS TURBINE,RT321A ( GP THRBRG2 ) x L 786-CX-02R,78,69.4515,DEGC,0.0,23/4/2025 16:17,"load increase, normal"
18/4/2025 12:00,GSP6,3601-1-P-002,LUBE OIL SYSTEM,LI540 ( LUBE OIL LEV ) x L 36011PM002,5,70.0684,%,0.0,,
18/4/2025 12:00,GSP6,3606-CX-001B,COMPRESSOR,TI010 ( 1st Stage Discharge Temp ) x L 3606CX001B,0,96.0,DEGC,0.0,,
18/4/2025 12:00,GSP6,3601-1-P-002,TURBINE,XIZ531 ( 36011X001   N-DRIVE SIDE ) x L 36011PM002,45,-0.063559,mm,0.0,,
18/4/2025 12:00,GSP3,3307C01,SEAL GAS,FI502A ( 1ST S.G. LEAK FLOW(DE) ) x L 3307C01,0,0.0,NM3/H,0.0,,
18/4/2025 12:00,GSP6,3601-1-P-002,TURBINE,XIZ530 ( 36011X001   N-DRIVE SIDE ) x L 36011PM002,1,-0.061317,mm,0.0,,
18/4/2025 12:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A12 ( GG EXHAUST TEMP 12A ) x L 3606CX001A,20,694.002,DEGC,0.0,,
18/4/2025 12:00,GPPP,5560-CX-001C,GG LUBE OIL,LIA201 ( GG L.O.     Reserv. LVL ) x L 5560CX001C,0,19.2726,mm,0.0,,
18/4/2025 12:00,GSP3,3307C01,SEAL GAS,FI502C ( 3RD S.G. LEAK FLOW(DE) ) x L 3307C01,0,0.0,NM3/H,0.0,,
18/4/2025 12:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A14 ( GG EXHAUST TEMP 14A ) x L 3606CX001A,55,665.125,DEGC,0.0,,
18/4/2025 12:00,GSP6,3606-CX-001B,GG LUBE OIL,LIA001 ( GG LO Tank Level (ECS) ) x L 3606CX001B,38,254.0,MM,0.0,,
18/4/2025 12:00,GSP6,3625-X-001,MAIN LUBE OIL,PIA034 ( Main L.O. AC Gen NDE ) x L 3625-X-001,0,-1389.3,BAR,0.0,,
18/4/2025 12:00,GSP3,3307C01,SEAL GAS,FI504 ( 2ND S.G. LEAK FLOW(DE) ) x L 3307C01,46,0.0,NM3/H,0.0,,
18/4/2025 12:00,GSP6,3606-CX-001A,MAIN LUBE OIL,PDIA560 ( Main L.O. Filter dP ) x L 3606CX001A,8,0.2,BAR,0.0,,
18/4/2025 12:00,GSP5,3525-X-001A,MAIN LUBE OIL,TIA031C ( MAIN L.O.   SUPPLY TEMP ) x L 3525X001A,76,60.9,DEGC,0.0,23/4/2025 16:30,normal
18/4/2025 12:00,GSP6,3606-CX-001A,SEAL SYSTEM,FIA544B( PRIMARY NDE VENT PRESS B ) L 3606CX001A,0,0.04375,NM3/H,0.0,,
18/4/2025 12:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B12 ( GG EXHAUST TEMP 12B ) x L 3606CX001A,14,696.0,DEGC,0.0,,
18/4/2025 12:00,GSP6,3607-CX-001,SEAL SYSTEM,FI544B ( SEAL VENT(FE) FLOW-B ) x L 3607CX001,0,0.004072,NM3/H,0.0,,
18/4/2025 12:00,GSP6,3601-2-P-002,LUBE OIL SYSTEM,LI540 ( LUBE OIL SYS LEVEL ) x L 3601-2PM002,0,62.5659,%,0.0,,
18/4/2025 12:00,GPPP,5560-CX-001C,LUBE OIL SYSTEM,PI018 ( Main L.O.   P-A Dis Pres ) x L 5560CX001C,0,0.1,barg,0.0,,
18/4/2025 12:00,GSP6,3606-CX-001B,GAS TURBINE,TI017A4 ( GG Exhaust Temp4A(ECS) ) x L 3606CX001B,11,684.625,DEGC,0.0,,
18/4/2025 12:00,GSP5,3525-X-001A,MAIN LUBE OIL,TIA031B ( MAIN L.O.   SUPPLY TEMP ) x L 3525X001A,78,61.7,DEGC,0.0,23/4/2025 16:30,normal
18/4/2025 12:00,GSP3,3325-X-001B,POWER TURBINE,26TT1 ( PT THRUST   BEARING #1 ) x L 3325X001B,0,131.6,DEGC,0.0,,
18/4/2025 12:00,ESP,3225-X-003,POWER TURBINE,IPG9A63QMJBA1 ( PT Seal Air Atmospheric dP 1 ) x L 3225X003,59,407.552,mmWC  ,0.0,,
18/4/2025 11:00,GPPP,5560-CX-001C,LUBE OIL SYSTEM,PIA001B ( Main L.O.   HDR Press.B ) x L 5560CX001C,34,2.0938,barg,0.0,,
18/4/2025 11:00,GSP6,3606-CX-001A,MAIN LUBE OIL,PDIA560 ( Main L.O. Filter dP ) x L 3606CX001A,15,0.177931,BAR,0.0,,
18/4/2025 11:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B17 ( GG EXHAUST TEMP 17B ) x L 3606CX001A,68,733.0,DEGC,0.0,,
18/4/2025 11:00,ESP,3225-X-001A,POWER TURBINE,63QMJBA1 ( PT Seal Air Atmos dP 1 ) x L 3225X001A,46,233.044,BAR,0.0,23/4/2025 16:44,to be followed up
18/4/2025 11:00,GSP6,3607-CX-001,LUBE OIL SYSTEM,LI570 ( OIL RESEVOIR LVL ) x L 3607CX001,67,44.1661,%,0.0,23/4/2025 16:36,decreasing trend but marginal
18/4/2025 11:00,GPPP,5560-CX-001C,LUBE OIL SYSTEM,PI018 ( Main L.O.   P-A Dis Pres ) x L 5560CX001C,0,0.1,barg,0.0,,
18/4/2025 11:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B14 ( GG EXHAUST TEMP 14B ) x L 3606CX001A,67,666.0,DEGC,0.0,,
18/4/2025 11:00,GSP6,3601-2-P-002,TURBINE,TIA533 ( 3601-2-X001 S/B TEMP ) x L 3601-2PM002,76,53.9136,DEGC,0.0,,
18/4/2025 11:00,GSP6,3607-CX-001,MOTOR,XIY520 ( JNL BRG (DE-Y) VIB ) x L 3607CX001,57,48.3405,UM,0.0,,
18/4/2025 11:00,GSP6,3606-CX-001A,GAS TURBINE,TIA016B ( GG 05 Module Temp B ) x L 3606CX001A,45,394.0,DEGC,0.0,23/4/2025 16:40,ปรึกษาทีม Engineer เพื่อ Retraining
18/4/2025 11:00,GSP3,3307C01,SEAL GAS,FI502A ( 1ST S.G. LEAK FLOW(DE) ) x L 3307C01,0,0.0,NM3/H,0.0,,
18/4/2025 11:00,GSP6,3601-1-P-002,TURBINE,XIZ530 ( 36011X001   N-DRIVE SIDE ) x L 36011PM002,1,-0.064233,mm,0.0,18/4/2025 11:31,
18/4/2025 11:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A3 ( GG EXHAUST TEMP 3A ) x L 3606CX001A,29,654.999,DEGC,0.0,,
18/4/2025 11:00,GSP6,3606-CX-001B,GAS TURBINE,TI017A4 ( GG Exhaust Temp4A(ECS) ) x L 3606CX001B,10,686.027,DEGC,0.0,,
18/4/2025 11:00,GSP3,3307C01,SEAL GAS,FI502B ( 2ND S.G. LEAK FLOW(DE) ) x L 3307C01,0,0.0,NM3/H,0.0,24/4/2025 8:08,to be retrain
18/4/2025 11:00,GSP6,3625-X-001,MAIN LUBE OIL,PIA034 ( Main L.O. AC Gen NDE ) x L 3625-X-001,0,-1389.3,BAR,0.0,,
18/4/2025 11:00,ESP,3206-C-001,GEARBOX,XIX571 ( VSG CPL   SLEEVE-X VIB ) x L 3206CX001,49,85.8653,MICROM,0.0,23/4/2025 16:47,normal
18/4/2025 11:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B2 ( GG EXHAUST TEMP 2B ) x L 3606CX001A,46,710.0,DEGC,0.0,,
18/4/2025 11:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B3 ( GG EXHAUST TEMP 3B ) x L 3606CX001A,21,656.003,DEGC,0.0,,
18/4/2025 11:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A14 ( GG EXHAUST TEMP 14A ) x L 3606CX001A,52,666.0,DEGC,0.0,,
18/4/2025 11:00,ESP,3225-X-003,POWER TURBINE,IPG9A63QMJBA1 ( PT Seal Air Atmospheric dP 1 ) x L 3225X003,49,407.003,mmWC  ,0.0,,
18/4/2025 11:00,GSP6,3601-1-P-002,LUBE OIL SYSTEM,LI540 ( LUBE OIL LEV ) x L 36011PM002,4,69.7181,%,0.0,,
18/4/2025 11:00,GSP5,3501-2-P-002M,SEAL SYSTEM,PIA103 ( 3501-2 P02  LUBE PRESS. ) x L 3501-2P02,0,1.36866,BAR,0.0,,
18/4/2025 11:00,GSP6,3601-2-P-002,LUBE OIL SYSTEM,LI540 ( LUBE OIL SYS LEVEL ) x L 3601-2PM002,0,62.786,%,0.0,,
18/4/2025 11:00,GSP3,3307C01,SEAL GAS,FI502C ( 3RD S.G. LEAK FLOW(DE) ) x L 3307C01,0,0.0,NM3/H,0.0,,
18/4/2025 11:00,GSP4,2101-CX-001,LUBE OIL,2101LI02 (LUBE OIL REVSERVOIR LEV),1,14.1492,%,0.0,,
18/4/2025 11:00,GSP6,3606-CX-001A,GAS TURBINE,TIA016A ( GG 05 Module Temp A ) x L 3606CX001A,58,393.0,DEGC,0.0,23/4/2025 16:40,ปรึกษาทีม Engineer เพื่อ Retraining
18/4/2025 11:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A12 ( GG EXHAUST TEMP 12A ) x L 3606CX001A,22,695.0,DEGC,0.0,,
18/4/2025 11:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B12 ( GG EXHAUST TEMP 12B ) x L 3606CX001A,16,696.625,DEGC,0.0,,
18/4/2025 11:00,GPPP,5560-CX-001C,GG LUBE OIL,LIA201 ( GG L.O.     Reserv. LVL ) x L 5560CX001C,0,19.345,mm,0.0,,
18/4/2025 11:00,GSP6,3606-CX-001A,GAS TURBINE,TIA016C ( GG 05 MODULE TEMP C ) x L 3606CX001A,78,394.0,DEGC,0.0,,
18/4/2025 11:00,GSP6,3625-X-001,GAS TURBINE,TI015B ( GG IP Compr Dis.Temp2ECS ) x L 3625X001,0,198.0,DEGC,0.0,,
18/4/2025 11:00,GSP6,3625-X-001,GEAR BOX,XIK002 ( G.B. LSS Keyphasor 2 ) x L 3625-X-001,0,0.0,RPM,0.0,,
18/4/2025 11:00,GSP6,3601-1-P-002,TURBINE,XIZ531 ( 36011X001   N-DRIVE SIDE ) x L 36011PM002,18,-0.06627,mm,0.0,,
18/4/2025 11:00,GSP6,3606-CX-001B,GG LUBE OIL,LIA001 ( GG LO Tank Level (ECS) ) x L 3606CX001B,38,254.0,MM,0.0,,
18/4/2025 11:00,GSP5,3525-X-001B,AIR SYSTEM,PDIA043 ( INLET FILER DP (VOTED) ) x L 3525X001B,78,64.772,MMH2O,0.0,23/4/2025 16:28,MIA issued
18/4/2025 11:00,GSP2,786-CX-02R,GAS TURBINE,RT321A ( GP THRBRG2 ) x L 786-CX-02R,63,69.9968,DEGC,0.0,23/4/2025 16:17,"load increase, normal"
18/4/2025 11:00,GSP3,3325-X-001B,POWER TURBINE,26TT1 ( PT THRUST   BEARING #1 ) x L 3325X001B,0,131.6,DEGC,0.0,,
18/4/2025 11:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A6 ( GG EXHAUST TEMP 6A ) x L 3606CX001A,0,656.527,DEGC,0.0,,
18/4/2025 11:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A2 ( GG EXHAUST TEMP 2A ) x L 3606CX001A,28,708.0,DEGC,0.0,,
18/4/2025 11:00,GSP6,3625-X-001,MAIN LUBE OIL,PIA033 ( Main L.O. AC Gen DE ) x L 3625-X-001,0,-1390.2,BAR,0.0,,
18/4/2025 11:00,GSP6,3625-X-001,GG LUBE OIL,PDI003 ( GG Hydraulic Filter dP ) x L 3625X001,0,1.4,BARG,0.0,,
18/4/2025 11:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B6 ( GG EXHAUST TEMP 6B ) x L 3606CX001A,0,657.906,DEGC,0.0,,
18/4/2025 11:00,GSP3,3307C01,SEAL GAS,FI504 ( 2ND S.G. LEAK FLOW(DE) ) x L 3307C01,46,0.0,NM3/H,0.0,,
18/4/2025 11:00,GSP6,3606-CX-001B,COMPRESSOR,TI010 ( 1st Stage Discharge Temp ) x L 3606CX001B,0,96.0,DEGC,0.0,,
18/4/2025 11:00,GSP6,3606-CX-001B,COMPRESSOR,PI009 ( 1st Stage Discharge Press ) x L 3606CX001B,0,23.0,BAR,0.0,18/4/2025 11:31,
18/4/2025 11:00,GSP2,786-CX-02R,POWER TURBINE,TV354Y ( PT B4Y ) x L 786CX02R,0,6.3125,umpp,0.0,24/4/2025 8:08,to be retrain
18/4/2025 11:00,GSP6,3607-CX-001,SEAL SYSTEM,FI547 ( SEAL VENT (FE) FLOW ) x L 3607CX001,0,0.300855,KM3/H,0.0,,
18/4/2025 11:00,GSP2,786-CX-02R,GAS TURBINE,G353X ( POWER TURBINE SPEED ) x L 786CX02R,71,9680.799866,RPM,0.0,,
18/4/2025 11:00,ESP,3225-X-003,POWER TURBINE,IPG9A63QMJBA2 ( PT Seal Air Atmospheric dP 2 ) x L 3225X003,53,408.355,mmWC  ,0.0,,
18/4/2025 11:00,GSP6,3625-X-001,GAS TURBINE,TI015A ( GG IP Compr Dis.Temp1ECS ) x L 3625X001,0,198.5,DEGC,0.0,,
18/4/2025 11:00,GSP6,3607-CX-001,SEAL SYSTEM,FI544B ( SEAL VENT(FE) FLOW-B ) x L 3607CX001,0,0.004072,NM3/H,0.0,,
18/4/2025 11:00,GSP6,3606-CX-001A,SEAL SYSTEM,FIA544B( PRIMARY NDE VENT PRESS B ) L 3606CX001A,0,1.8e-05,NM3/H,0.0,,
18/4/2025 11:00,GSP5,3501-2-P-002M,SEAL SYSTEM,PIA101 ( 3501-2 X01  TURB. INTENS ) x L 3501-2P02,1,10.6788,BAR,0.0,,
18/4/2025 11:00,GSP4,2106-CX-001,EXPANDER,2106VXI001 (HI SPD DRV BRG VIBR),0,9.02721,UM,0.0,,
18/4/2025 10:00,GSP6,3601-2-P-002,LUBE OIL SYSTEM,LI540 ( LUBE OIL SYS LEVEL ) x L 3601-2PM002,0,62.6569,%,0.0,,
18/4/2025 10:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A6 ( GG EXHAUST TEMP 6A ) x L 3606CX001A,0,656.0,DEGC,0.0,,
18/4/2025 10:00,GSP6,3606-CX-001A,GAS TURBINE,TIA016B ( GG 05 Module Temp B ) x L 3606CX001A,42,394.0,DEGC,0.0,23/4/2025 16:40,ปรึกษาทีม Engineer เพื่อ Retraining
18/4/2025 10:00,GSP3,3307C01,SEAL GAS,FI504 ( 2ND S.G. LEAK FLOW(DE) ) x L 3307C01,46,0.0,NM3/H,0.0,,
18/4/2025 10:00,ESP,3225-X-003,POWER TURBINE,IPG9A63QMJBA2 ( PT Seal Air Atmospheric dP 2 ) x L 3225X003,56,412.557,mmWC  ,0.0,,
18/4/2025 10:00,ESP,3225-X-003,POWER TURBINE,IPG9A63QMJBA1 ( PT Seal Air Atmospheric dP 1 ) x L 3225X003,53,409.725,mmWC  ,0.0,,
18/4/2025 10:00,GSP3,3307C01,SEAL GAS,FI502A ( 1ST S.G. LEAK FLOW(DE) ) x L 3307C01,0,0.0,NM3/H,0.0,,
18/4/2025 10:00,GSP3,3307C01,SEAL GAS,FI502B ( 2ND S.G. LEAK FLOW(DE) ) x L 3307C01,0,0.0,NM3/H,0.0,24/4/2025 8:08,to be retrain
18/4/2025 10:00,GSP4,2106-CX-001,EXPANDER,2106VXI001 (HI SPD DRV BRG VIBR),0,8.9852,UM,0.0,,
18/4/2025 10:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B2 ( GG EXHAUST TEMP 2B ) x L 3606CX001A,44,710.0,DEGC,0.0,,
18/4/2025 10:00,GSP6,3607-CX-001,MOTOR,XIY520 ( JNL BRG (DE-Y) VIB ) x L 3607CX001,35,48.2286,UM,0.0,,
18/4/2025 10:00,GSP6,3606-CX-001A,SEAL SYSTEM,FIA544B( PRIMARY NDE VENT PRESS B ) L 3606CX001A,0,0.0,NM3/H,0.0,,
18/4/2025 10:00,GPPP,5560-CX-001C,GG LUBE OIL,LIA201 ( GG L.O.     Reserv. LVL ) x L 5560CX001C,0,19.2772,mm,0.0,,
18/4/2025 10:00,GSP6,3601-1-P-002,TURBINE,XIZ530 ( 36011X001   N-DRIVE SIDE ) x L 36011PM002,1,-0.062402,mm,0.0,18/4/2025 11:31,
18/4/2025 10:00,GSP6,3606-CX-001B,GAS TURBINE,TI017A4 ( GG Exhaust Temp4A(ECS) ) x L 3606CX001B,9,686.969,DEGC,0.0,,
18/4/2025 10:00,GSP3,3307C01,SEAL GAS,FI502C ( 3RD S.G. LEAK FLOW(DE) ) x L 3307C01,0,0.0,NM3/H,0.0,,
18/4/2025 10:00,GSP6,3601-1-P-002,LUBE OIL SYSTEM,LI540 ( LUBE OIL LEV ) x L 36011PM002,3,69.8562,%,0.0,,
18/4/2025 10:00,GSP6,3606-CX-001B,COMPRESSOR,TI010 ( 1st Stage Discharge Temp ) x L 3606CX001B,0,96.0,DEGC,0.0,,
18/4/2025 10:00,GSP6,3607-CX-001,SEAL SYSTEM,FI547 ( SEAL VENT (FE) FLOW ) x L 3607CX001,0,0.304499,KM3/H,0.0,,
18/4/2025 10:00,GSP2,786-CX-02R,GAS TURBINE,RT321A ( GP THRBRG2 ) x L 786-CX-02R,70,70.0017,DEGC,0.0,23/4/2025 16:17,"load increase, normal"
18/4/2025 10:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A14 ( GG EXHAUST TEMP 14A ) x L 3606CX001A,50,666.0,DEGC,0.0,,
18/4/2025 10:00,GSP2,786-CX-02R,POWER TURBINE,TV354Y ( PT B4Y ) x L 786CX02R,0,6.6007,umpp,0.0,24/4/2025 8:08,to be retrain
18/4/2025 10:00,GSP6,3625-X-001,MAIN LUBE OIL,PIA034 ( Main L.O. AC Gen NDE ) x L 3625-X-001,0,-1389.3,BAR,0.0,,
18/4/2025 10:00,GSP6,3601-1-P-002,TURBINE,XIZ531 ( 36011X001   N-DRIVE SIDE ) x L 36011PM002,16,-0.065978,mm,0.0,,
18/4/2025 10:00,GSP6,3606-CX-001B,GG LUBE OIL,LIA001 ( GG LO Tank Level (ECS) ) x L 3606CX001B,39,253.56,MM,0.0,,
18/4/2025 10:00,GSP6,3625-X-001,GG LUBE OIL,PDI003 ( GG Hydraulic Filter dP ) x L 3625X001,0,1.4,BARG,0.0,,
18/4/2025 10:00,GSP6,3607-CX-001,LUBE OIL SYSTEM,LI570 ( OIL RESEVOIR LVL ) x L 3607CX001,77,44.2005,%,0.0,23/4/2025 16:36,decreasing trend but marginal
18/4/2025 10:00,GSP3,3325-X-001B,POWER TURBINE,26TT1 ( PT THRUST   BEARING #1 ) x L 3325X001B,0,131.6,DEGC,0.0,,
18/4/2025 10:00,GSP6,3625-X-001,GAS TURBINE,TI015A ( GG IP Compr Dis.Temp1ECS ) x L 3625X001,0,199.0,DEGC,0.0,,
18/4/2025 10:00,GSP2,786-CX-02R,GAS TURBINE,G353X ( POWER TURBINE SPEED ) x L 786CX02R,74,9680.799866,RPM,0.0,,
18/4/2025 10:00,GPPP,5560-CX-001C,LUBE OIL SYSTEM,PIA001B ( Main L.O.   HDR Press.B ) x L 5560CX001C,34,2.0,barg,0.0,,
18/4/2025 10:00,GSP5,3501-2-P-002M,SEAL SYSTEM,PIA101 ( 3501-2 X01  TURB. INTENS ) x L 3501-2P02,8,10.2764,BAR,0.0,,
18/4/2025 10:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B3 ( GG EXHAUST TEMP 3B ) x L 3606CX001A,20,656.0,DEGC,0.0,,
18/4/2025 10:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A2 ( GG EXHAUST TEMP 2A ) x L 3606CX001A,26,708.0,DEGC,0.0,,
18/4/2025 10:00,GSP5,3501-2-P-002M,SEAL SYSTEM,PIA103 ( 3501-2 P02  LUBE PRESS. ) x L 3501-2P02,0,1.37967,BAR,0.0,,
18/4/2025 10:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B14 ( GG EXHAUST TEMP 14B ) x L 3606CX001A,66,666.0,DEGC,0.0,,
18/4/2025 10:00,GSP4,2101-CX-001,LUBE OIL,2101LI02 (LUBE OIL REVSERVOIR LEV),1,14.3142,%,0.0,,
18/4/2025 10:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B6 ( GG EXHAUST TEMP 6B ) x L 3606CX001A,0,657.503,DEGC,0.0,,
18/4/2025 10:00,GSP6,3606-CX-001A,GAS TURBINE,TIA016A ( GG 05 Module Temp A ) x L 3606CX001A,55,393.0,DEGC,0.0,23/4/2025 16:40,ปรึกษาทีม Engineer เพื่อ Retraining
18/4/2025 10:00,GSP6,3601-2-P-002,TURBINE,TIA533 ( 3601-2-X001 S/B TEMP ) x L 3601-2PM002,53,53.1946,DEGC,0.0,,
18/4/2025 10:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A3 ( GG EXHAUST TEMP 3A ) x L 3606CX001A,28,654.5,DEGC,0.0,,
18/4/2025 10:00,GPPP,5560-CX-001C,LUBE OIL SYSTEM,PI018 ( Main L.O.   P-A Dis Pres ) x L 5560CX001C,0,0.1,barg,0.0,,
18/4/2025 10:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B17 ( GG EXHAUST TEMP 17B ) x L 3606CX001A,67,733.0,DEGC,0.0,,
18/4/2025 10:00,GSP6,3606-CX-001B,COMPRESSOR,PI009 ( 1st Stage Discharge Press ) x L 3606CX001B,0,22.95,BAR,0.0,18/4/2025 11:31,
18/4/2025 10:00,GSP6,3625-X-001,GAS TURBINE,TI015B ( GG IP Compr Dis.Temp2ECS ) x L 3625X001,0,199.0,DEGC,0.0,,
18/4/2025 10:00,GSP3,3325-X-001B,GAS TURBINE,Exhaust Avg (GG AVERAGE  EXAUST TEMP) x L 3325X001B,69,568.0,DEGC,0.0,,
18/4/2025 10:00,GSP6,3625-X-001,MAIN LUBE OIL,PIA033 ( Main L.O. AC Gen DE ) x L 3625-X-001,0,-1390.2,BAR,0.0,,
18/4/2025 10:00,GSP6,3625-X-001,GEAR BOX,XIK002 ( G.B. LSS Keyphasor 2 ) x L 3625-X-001,0,0.0,RPM,0.0,,
18/4/2025 10:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B12 ( GG EXHAUST TEMP 12B ) x L 3606CX001A,17,696.999,DEGC,0.0,,
18/4/2025 10:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A12 ( GG EXHAUST TEMP 12A ) x L 3606CX001A,23,695.0,DEGC,0.0,,
18/4/2025 10:00,GSP6,3606-CX-001A,MAIN LUBE OIL,PDIA560 ( Main L.O. Filter dP ) x L 3606CX001A,0,0.175183,BAR,0.0,,
